GRANULE_ID,PRODUCT_ID,DATATAKE_IDENTIFIER,MGRS_TILE,SENSING_TIME,TOTAL_SIZE,CLOUD_COVER,GEOMETRIC_QUALITY_FLAG,GENERATION_TIME,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,BASE_URL
L1C_T34TDM_A018437_20190102T093401,S2A_MSIL1C_20190102T093401_N0207_R136_T34TDM_20190102T100538,GS2A_20190102T093401_018437_N02.07,34TDM,2019-01-02T09:38:50.580000Z,781896751,83.9205,,2019-01-02T10:05:38.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190102T093401_N0207_R136_T34TDM_20190102T100538.SAFE
L1C_T34TDL_A018437_20190102T093401,S2A_MSIL1C_20190102T093401_N0207_R136_T34TDL_20190102T100538,GS2A_20190102T093401_018437_N02.07,34TDL,2019-01-02T09:39:05.060000Z,872759353,6.0285,,2019-01-02T10:05:38.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20190102T093401_N0207_R136_T34TDL_20190102T100538.SAFE
L1C_T34TEK_A018437_20190102T093401,S2A_MSIL1C_20190102T093401_N0207_R136_T34TEK_20190102T100538,GS2A_20190102T093401_018437_N02.07,34TEK,2019-01-02T09:39:15.380000Z,556964464,0.3533,,2019-01-02T10:05:38.000000Z,40.6509465300432,39.66043626532447,20.99964480194382,21.895224386853528,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2A_MSIL1C_20190102T093401_N0207_R136_T34TEK_20190102T100538.SAFE
L1C_T34TDK_A018437_20190102T093401,S2A_MSIL1C_20190102T093401_N0207_R136_T34TDK_20190102T100538,GS2A_20190102T093401_018437_N02.07,34TDK,2019-01-02T09:39:19.360000Z,878780575,0.1094,,2019-01-02T10:05:38.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20190102T093401_N0207_R136_T34TDK_20190102T100538.SAFE
L1C_T34TDL_A009557_20190104T092358,S2B_MSIL1C_20190104T092359_N0207_R093_T34TDL_20190104T112226,GS2B_20190104T092359_009557_N02.07,34TDL,2019-01-04T09:29:13.460000Z,116031304,84.0521,,2019-01-04T11:22:26.000000Z,41.55189776609629,40.56264655664273,20.787723227079542,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190104T092359_N0207_R093_T34TDL_20190104T112226.SAFE
L1C_T34TDK_A009557_20190104T092358,S2B_MSIL1C_20190104T092359_N0207_R093_T34TDK_20190104T112226,GS2B_20190104T092359_009557_N02.07,34TDK,2019-01-04T09:29:26.380000Z,245044905,99.0807,,2019-01-04T11:22:26.000000Z,40.650940566451425,39.66067787250223,20.512112352691194,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20190104T092359_N0207_R093_T34TDK_20190104T112226.SAFE
L1C_T34TDM_A018480_20190105T094545,S2A_MSIL1C_20190105T094401_N0207_R036_T34TDM_20190105T114123,GS2A_20190105T094401_018480_N02.07,34TDM,2019-01-05T09:48:43.290000Z,85011271,16.3336,,2019-01-05T11:41:23.000000Z,42.44881652727187,41.78107570182164,19.783394354172447,20.046739965530307,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190105T094401_N0207_R036_T34TDM_20190105T114123.SAFE
L1C_T34TDM_A009600_20190107T093357,S2B_MSIL1C_20190107T093359_N0207_R136_T34TDM_20190107T100225,GS2B_20190107T093359_009600_N02.07,34TDM,2019-01-07T09:38:54.920000Z,836356508,50.2015,,2019-01-07T10:02:25.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190107T093359_N0207_R136_T34TDM_20190107T100225.SAFE
L1C_T34TDL_A009600_20190107T093357,S2B_MSIL1C_20190107T093359_N0207_R136_T34TDL_20190107T100225,GS2B_20190107T093359_009600_N02.07,34TDL,2019-01-07T09:39:09.400000Z,869705515,33.3474,,2019-01-07T10:02:25.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190107T093359_N0207_R136_T34TDL_20190107T100225.SAFE
L1C_T34TEK_A009600_20190107T093357,S2B_MSIL1C_20190107T093359_N0207_R136_T34TEK_20190107T100225,GS2B_20190107T093359_009600_N02.07,34TEK,2019-01-07T09:39:19.730000Z,375461108,98.0468,,2019-01-07T10:02:25.000000Z,40.6509465300432,39.66045710301411,20.99964480194382,21.889074781181407,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2B_MSIL1C_20190107T093359_N0207_R136_T34TEK_20190107T100225.SAFE
L1C_T34TDK_A009600_20190107T093357,S2B_MSIL1C_20190107T093359_N0207_R136_T34TDK_20190107T100225,GS2B_20190107T093359_009600_N02.07,34TDK,2019-01-07T09:39:23.710000Z,821869940,51.0064,,2019-01-07T10:02:25.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20190107T093359_N0207_R136_T34TDK_20190107T100225.SAFE
L1C_T34TDL_A018537_20190109T092345,S2A_MSIL1C_20190109T092351_N0207_R093_T34TDL_20190109T095515,GS2A_20190109T092351_018537_N02.07,34TDL,2019-01-09T09:29:10.660000Z,102244609,100.0,,2019-01-09T09:55:15.000000Z,41.55189912522935,40.56264486417182,20.78631010637733,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20190109T092351_N0207_R093_T34TDL_20190109T095515.SAFE
L1C_T34TDK_A018537_20190109T092345,S2A_MSIL1C_20190109T092351_N0207_R093_T34TDK_20190109T095515,GS2A_20190109T092351_018537_N02.07,34TDK,2019-01-09T09:29:23.590000Z,232088441,100.0,,2019-01-09T09:55:15.000000Z,40.65094044114542,39.66067301629963,20.51072103204378,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20190109T092351_N0207_R093_T34TDK_20190109T095515.SAFE
L1C_T34TDM_A009643_20190110T094430,S2B_MSIL1C_20190110T094359_N0207_R036_T34TDM_20190110T114548,GS2B_20190110T094359_009643_N02.07,34TDM,2019-01-10T09:48:47.480000Z,63715008,99.9932,,2019-01-10T11:45:48.000000Z,42.44876148103553,41.79692381809875,19.78339462668537,20.040177251177283,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190110T094359_N0207_R036_T34TDM_20190110T114548.SAFE
L1C_T34TDM_A018580_20190112T093340,S2A_MSIL1C_20190112T093341_N0207_R136_T34TDM_20190112T100541,GS2A_20190112T093341_018580_N02.07,34TDM,2019-01-12T09:38:52.040000Z,849995833,76.0357,,2019-01-12T10:05:41.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190112T093341_N0207_R136_T34TDM_20190112T100541.SAFE
L1C_T34TDL_A018580_20190112T093340,S2A_MSIL1C_20190112T093341_N0207_R136_T34TDL_20190112T100541,GS2A_20190112T093341_018580_N02.07,34TDL,2019-01-12T09:39:06.520000Z,901982015,32.7708,,2019-01-12T10:05:41.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20190112T093341_N0207_R136_T34TDL_20190112T100541.SAFE
L1C_T34TEK_A018580_20190112T093340,S2A_MSIL1C_20190112T093341_N0207_R136_T34TEK_20190112T100541,GS2A_20190112T093341_018580_N02.07,34TEK,2019-01-12T09:39:16.840000Z,412302300,91.5634,,2019-01-12T10:05:41.000000Z,40.6509465300432,39.66044821946647,20.99964480194382,21.891204705988915,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2A_MSIL1C_20190112T093341_N0207_R136_T34TEK_20190112T100541.SAFE
L1C_T34TDK_A018580_20190112T093340,S2A_MSIL1C_20190112T093341_N0207_R136_T34TDK_20190112T100541,GS2A_20190112T093341_018580_N02.07,34TDK,2019-01-12T09:39:20.820000Z,907461118,30.2055,,2019-01-12T10:05:41.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20190112T093341_N0207_R136_T34TDK_20190112T100541.SAFE
L1C_T34TDL_A009700_20190114T092334,S2B_MSIL1C_20190114T092339_N0207_R093_T34TDL_20190114T095134,GS2B_20190114T092339_009700_N02.07,34TDL,2019-01-14T09:29:14.710000Z,95316339,99.9972,,2019-01-14T09:51:34.000000Z,41.551899945337304,40.56264269798333,20.785242581902025,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190114T092339_N0207_R093_T34TDL_20190114T095134.SAFE
L1C_T34TDK_A009700_20190114T092334,S2B_MSIL1C_20190114T092339_N0207_R093_T34TDK_20190114T095134,GS2B_20190114T092339_009700_N02.07,34TDK,2019-01-14T09:29:27.660000Z,222824807,99.9982,,2019-01-14T09:51:34.000000Z,40.65094017009675,39.66066317837285,20.50965849426035,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20190114T092339_N0207_R093_T34TDK_20190114T095134.SAFE
L1C_T34TDM_A018623_20190115T094336,S2A_MSIL1C_20190115T094341_N0207_R036_T34TDM_20190115T101707,GS2A_20190115T094341_018623_N02.07,34TDM,2019-01-15T09:48:44.520000Z,89097716,25.8733,,2019-01-15T10:17:07.000000Z,42.448791926332895,41.78575832883768,19.783394354172447,20.04382186320442,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190115T094341_N0207_R036_T34TDM_20190115T101707.SAFE
L1C_T34TDM_A009743_20190117T093329,S2B_MSIL1C_20190117T093329_N0207_R136_T34TDM_20190117T100050,GS2B_20190117T093329_009743_N02.07,34TDM,2019-01-17T09:38:54.470000Z,756896399,5.0971,,2019-01-17T10:00:50.000000Z,42.45276788409956,41.50575816818402,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190117T093329_N0207_R136_T34TDM_20190117T100050.SAFE
L1C_T34TDM_A009743_20190117T093854,S2B_MSIL1C_20190117T093329_N0207_R136_T34TDM_20190117T113334,GS2B_20190117T093329_009743_N02.07,34TDM,2019-01-17T09:39:01.240000Z,426607338,2.6581,,2019-01-17T11:33:34.000000Z,41.95019695203435,41.45760409516589,19.792874150059763,21.117169789695474,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190117T093329_N0207_R136_T34TDM_20190117T113334.SAFE
L1C_T34TDL_A009743_20190117T093329,S2B_MSIL1C_20190117T093329_N0207_R136_T34TDL_20190117T100050,GS2B_20190117T093329_009743_N02.07,34TDL,2019-01-17T09:39:01.660000Z,15278184,0.0,,2019-01-17T10:00:50.000000Z,41.55191806513812,41.51206285905171,20.93812635064478,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190117T093329_N0207_R136_T34TDL_20190117T100050.SAFE
L1C_T34TDL_A009743_20190117T093854,S2B_MSIL1C_20190117T093329_N0207_R136_T34TDL_20190117T113334,GS2B_20190117T093329_009743_N02.07,34TDL,2019-01-17T09:39:10.510000Z,919560149,0.7423,,2019-01-17T11:33:34.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190117T093329_N0207_R136_T34TDL_20190117T113334.SAFE
L1C_T34TEK_A009743_20190117T093854,S2B_MSIL1C_20190117T093329_N0207_R136_T34TEK_20190117T113334,GS2B_20190117T093329_009743_N02.07,34TEK,2019-01-17T09:39:20.840000Z,622512575,0.0249,,2019-01-17T11:33:34.000000Z,40.6509465300432,39.660457781835035,20.99964480194382,21.888601727220912,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2B_MSIL1C_20190117T093329_N0207_R136_T34TEK_20190117T113334.SAFE
L1C_T34TDK_A009743_20190117T093854,S2B_MSIL1C_20190117T093329_N0207_R136_T34TDK_20190117T113334,GS2B_20190117T093329_009743_N02.07,34TDK,2019-01-17T09:39:24.820000Z,911180642,0.2523,,2019-01-17T11:33:34.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20190117T093329_N0207_R136_T34TDK_20190117T113334.SAFE
L1C_T34TDL_A018680_20190119T092328,S2A_MSIL1C_20190119T092311_N0207_R093_T34TDL_20190119T095600,GS2A_20190119T092311_018680_N02.07,34TDL,2019-01-19T09:29:11.720000Z,123092684,83.6508,,2019-01-19T09:56:00.000000Z,41.55189912522935,40.56264489588235,20.786661794852733,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20190119T092311_N0207_R093_T34TDL_20190119T095600.SAFE
L1C_T34TDK_A018680_20190119T092328,S2A_MSIL1C_20190119T092311_N0207_R093_T34TDK_20190119T095600,GS2A_20190119T092311_018680_N02.07,34TDK,2019-01-19T09:29:24.650000Z,259975339,95.5606,,2019-01-19T09:56:00.000000Z,40.65094055988474,39.66067299606059,20.51141478271987,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20190119T092311_N0207_R093_T34TDK_20190119T095600.SAFE
L1C_T34TDM_A009786_20190120T094811,S2B_MSIL1C_20190120T094319_N0207_R036_T34TDM_20190120T115009,GS2B_20190120T094319_009786_N02.07,34TDM,2019-01-20T09:48:48.000000Z,60743364,77.8018,,2019-01-20T11:50:09.000000Z,42.448763642957026,41.79332249537311,19.783394354172447,20.04042587695524,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190120T094319_N0207_R036_T34TDM_20190120T115009.SAFE
L1C_T34TDM_A018723_20190122T093334,S2A_MSIL1C_20190122T093311_N0207_R136_T34TDM_20190122T100611,GS2A_20190122T093311_018723_N02.07,34TDM,2019-01-22T09:38:52.970000Z,658912535,97.3818,,2019-01-22T10:06:11.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190122T093311_N0207_R136_T34TDM_20190122T100611.SAFE
L1C_T34TDL_A018723_20190122T093334,S2A_MSIL1C_20190122T093311_N0207_R136_T34TDL_20190122T100611,GS2A_20190122T093311_018723_N02.07,34TDL,2019-01-22T09:39:07.440000Z,630833662,99.9865,,2019-01-22T10:06:11.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20190122T093311_N0207_R136_T34TDL_20190122T100611.SAFE
L1C_T34TEK_A018723_20190122T093334,S2A_MSIL1C_20190122T093311_N0207_R136_T34TEK_20190122T100611,GS2A_20190122T093311_018723_N02.07,34TEK,2019-01-22T09:39:17.770000Z,385040880,99.2745,,2019-01-22T10:06:11.000000Z,40.6509465300432,39.66044912245299,20.99964480194382,21.891676577020895,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2A_MSIL1C_20190122T093311_N0207_R136_T34TEK_20190122T100611.SAFE
L1C_T34TDK_A018723_20190122T093334,S2A_MSIL1C_20190122T093311_N0207_R136_T34TDK_20190122T100611,GS2A_20190122T093311_018723_N02.07,34TDK,2019-01-22T09:39:21.740000Z,629818837,100.0,,2019-01-22T10:06:11.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20190122T093311_N0207_R136_T34TDK_20190122T100611.SAFE
L1C_T34TDL_A009843_20190124T092256,S2B_MSIL1C_20190124T092259_N0207_R093_T34TDL_20190124T112434,GS2B_20190124T092259_009843_N02.07,34TDL,2019-01-24T09:29:15.000000Z,134562813,90.341,,2019-01-24T11:24:34.000000Z,41.551900011300596,40.56264002577384,20.78382673545971,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190124T092259_N0207_R093_T34TDL_20190124T112434.SAFE
L1C_T34TDK_A009843_20190124T092256,S2B_MSIL1C_20190124T092259_N0207_R093_T34TDK_20190124T112434,GS2B_20190124T092259_009843_N02.07,34TDK,2019-01-24T09:29:28.000000Z,339905257,71.5575,,2019-01-24T11:24:34.000000Z,40.65094003907747,39.660664177128766,20.508978201541975,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20190124T092259_N0207_R093_T34TDK_20190124T112434.SAFE
L1C_T34TDM_A018766_20190125T094258,S2A_MSIL1C_20190125T094301_N0207_R036_T34TDM_20190125T114130,GS2A_20190125T094301_018766_N02.07,34TDM,2019-01-25T09:48:45.000000Z,57016907,99.9923,,2019-01-25T11:41:30.000000Z,42.44876774620073,41.78954038705587,19.783394354172447,20.040912042393245,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190125T094301_N0207_R036_T34TDM_20190125T114130.SAFE
L1C_T34TDM_A009886_20190127T093703,S2B_MSIL1C_20190127T093249_N0207_R136_T34TDM_20190127T114747,GS2B_20190127T093249_009886_N02.07,34TDM,2019-01-27T09:38:56.000000Z,908232739,2.6276,,2019-01-27T11:47:47.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190127T093249_N0207_R136_T34TDM_20190127T114747.SAFE
L1C_T34TDL_A009886_20190127T093703,S2B_MSIL1C_20190127T093249_N0207_R136_T34TDL_20190127T114747,GS2B_20190127T093249_009886_N02.07,34TDL,2019-01-27T09:39:11.000000Z,907509766,3.5553,,2019-01-27T11:47:47.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190127T093249_N0207_R136_T34TDL_20190127T114747.SAFE
L1C_T34TEK_A009886_20190127T093703,S2B_MSIL1C_20190127T093249_N0207_R136_T34TEK_20190127T114747,GS2B_20190127T093249_009886_N02.07,34TEK,2019-01-27T09:39:21.000000Z,581945667,0.0642,,2019-01-27T11:47:47.000000Z,40.6509465300432,39.6604632176576,20.99964480194382,21.8874191830585,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2B_MSIL1C_20190127T093249_N0207_R136_T34TEK_20190127T114747.SAFE
L1C_T34TDK_A009886_20190127T093703,S2B_MSIL1C_20190127T093249_N0207_R136_T34TDK_20190127T114747,GS2B_20190127T093249_009886_N02.07,34TDK,2019-01-27T09:39:25.000000Z,894078092,0.0105,,2019-01-27T11:47:47.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20190127T093249_N0207_R136_T34TDK_20190127T114747.SAFE
L1C_T34TDL_A018823_20190129T092330,S2A_MSIL1C_20190129T092241_N0207_R093_T34TDL_20190129T095510,GS2A_20190129T092241_018823_N02.07,34TDL,2019-01-29T09:29:12.000000Z,107603921,99.8091,,2019-01-29T09:55:10.000000Z,41.55189916330893,40.56264002577384,20.783825916950754,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20190129T092241_N0207_R093_T34TDL_20190129T095510.SAFE
L1C_T34TDK_A018823_20190129T092330,S2A_MSIL1C_20190129T092241_N0207_R093_T34TDK_20190129T095510,GS2A_20190129T092241_018823_N02.07,34TDK,2019-01-29T09:29:25.000000Z,271113676,98.5856,,2019-01-29T09:55:10.000000Z,40.65093999580562,39.66066512077304,20.509327894859133,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20190129T092241_N0207_R093_T34TDK_20190129T095510.SAFE
L1C_T34TDM_A009929_20190130T094638,S2B_MSIL1C_20190130T094239_N0207_R036_T34TDM_20190130T114429,GS2B_20190130T094239_009929_N02.07,34TDM,2019-01-30T09:48:48.000000Z,86345094,6.6992,,2019-01-30T11:44:29.000000Z,42.448755500788984,41.79242198784038,19.783394354172447,20.03944773129338,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190130T094239_N0207_R036_T34TDM_20190130T114429.SAFE
L1C_T34TDM_A018866_20190201T093750,S2A_MSIL1C_20190201T093221_N0207_R136_T34TDM_20190201T114503,GS2A_20190201T093221_018866_N02.07,34TDM,2019-02-01T09:38:53.000000Z,711822410,91.2941,,2019-02-01T11:45:03.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190201T093221_N0207_R136_T34TDM_20190201T114503.SAFE
L1C_T34TDL_A018866_20190201T093750,S2A_MSIL1C_20190201T093221_N0207_R136_T34TDL_20190201T114503,GS2A_20190201T093221_018866_N02.07,34TDL,2019-02-01T09:39:07.000000Z,700556105,90.7942,,2019-02-01T11:45:03.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20190201T093221_N0207_R136_T34TDL_20190201T114503.SAFE
L1C_T34TEK_A018866_20190201T093750,S2A_MSIL1C_20190201T093221_N0207_R136_T34TEK_20190201T114503,GS2A_20190201T093221_018866_N02.07,34TEK,2019-02-01T09:39:18.000000Z,349850852,99.999,,2019-02-01T11:45:03.000000Z,40.6509465300432,39.660441528508805,20.99964480194382,21.89073046962991,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2A_MSIL1C_20190201T093221_N0207_R136_T34TEK_20190201T114503.SAFE
L1C_T34TDK_A018866_20190201T093750,S2A_MSIL1C_20190201T093221_N0207_R136_T34TDK_20190201T114503,GS2A_20190201T093221_018866_N02.07,34TDK,2019-02-01T09:39:22.000000Z,701927515,88.3316,,2019-02-01T11:45:03.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20190201T093221_N0207_R136_T34TDK_20190201T114503.SAFE
L1C_T34TDL_A009986_20190203T092208,S2B_MSIL1C_20190203T092209_N0207_R093_T34TDL_20190203T113310,GS2B_20190203T092209_009986_N02.07,34TDL,2019-02-03T09:29:15.000000Z,135484774,17.6995,,2019-02-03T11:33:10.000000Z,41.55189829776419,40.56264525711289,20.786660885389356,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190203T092209_N0207_R093_T34TDL_20190203T113310.SAFE
L1C_T34TDK_A009986_20190203T092208,S2B_MSIL1C_20190203T092209_N0207_R093_T34TDK_20190203T113310,GS2B_20190203T092209_009986_N02.07,34TDK,2019-02-03T09:29:28.000000Z,280455366,69.0139,,2019-02-03T11:33:10.000000Z,40.65094040072124,39.660670043648594,20.51038115803133,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20190203T092209_N0207_R093_T34TDK_20190203T113310.SAFE
L1C_T34TDM_A018909_20190204T094257,S2A_MSIL1C_20190204T094211_N0207_R036_T34TDM_20190204T114247,GS2A_20190204T094211_018909_N02.07,34TDM,2019-02-04T09:48:45.000000Z,61723247,99.9934,,2019-02-04T11:42:47.000000Z,42.4487900878049,41.78791882389821,19.78339462668537,20.043584413519632,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190204T094211_N0207_R036_T34TDM_20190204T114247.SAFE
L1C_T34TDM_A010029_20190206T093338,S2B_MSIL1C_20190206T093159_N0207_R136_T34TDM_20190206T113523,GS2B_20190206T093159_010029_N02.07,34TDM,2019-02-06T09:38:56.000000Z,635389653,99.9291,,2019-02-06T11:35:23.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190206T093159_N0207_R136_T34TDM_20190206T113523.SAFE
L1C_T34TDL_A010029_20190206T093338,S2B_MSIL1C_20190206T093159_N0207_R136_T34TDL_20190206T113523,GS2B_20190206T093159_010029_N02.07,34TDL,2019-02-06T09:39:11.000000Z,631084020,99.9495,,2019-02-06T11:35:23.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20190206T093159_N0207_R136_T34TDL_20190206T113523.SAFE
L1C_T34TEK_A010029_20190206T093338,S2B_MSIL1C_20190206T093159_N0207_R136_T34TEK_20190206T113523,GS2B_20190206T093159_010029_N02.07,34TEK,2019-02-06T09:39:21.000000Z,356034344,99.2713,,2019-02-06T11:35:23.000000Z,40.6509465300432,39.66045885417196,20.99964480194382,21.88860127235897,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2B_MSIL1C_20190206T093159_N0207_R136_T34TEK_20190206T113523.SAFE
L1C_T34TDK_A010029_20190206T093338,S2B_MSIL1C_20190206T093159_N0207_R136_T34TDK_20190206T113523,GS2B_20190206T093159_010029_N02.07,34TDK,2019-02-06T09:39:25.000000Z,629611790,99.8394,,2019-02-06T11:35:23.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20190206T093159_N0207_R136_T34TDK_20190206T113523.SAFE
L1C_T34TDL_A018966_20190208T092538,S2A_MSIL1C_20190208T092141_N0207_R093_T34TDL_20190208T112117,GS2A_20190208T092141_018966_N02.07,34TDL,2019-02-08T09:29:12.000000Z,145093436,2.5209,,2019-02-08T11:21:17.000000Z,41.55189974163533,40.56263831671104,20.78276094095998,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20190208T092141_N0207_R093_T34TDL_20190208T112117.SAFE
L1C_T34TDK_A018966_20190208T092538,S2A_MSIL1C_20190208T092141_N0207_R093_T34TDK_20190208T112117,GS2A_20190208T092141_018966_N02.07,34TDK,2019-02-08T09:29:25.000000Z,359798256,9.9213,,2019-02-08T11:21:17.000000Z,40.650939862333935,39.660664174703314,20.50932216665291,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20190208T092141_N0207_R093_T34TDK_20190208T112117.SAFE
L1C_T34TDM_A010072_20190209T094139,S2B_MSIL1C_20190209T094139_N0207_R036_T34TDM_20190209T114118,GS2B_20190209T094139_010072_N02.07,34TDM,2019-02-09T09:48:48.000000Z,76338463,14.4783,,2019-02-09T11:41:18.000000Z,42.44874734829931,41.79476332562536,19.78339462668537,20.03847485755646,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20190209T094139_N0207_R036_T34TDM_20190209T114118.SAFE
L1C_T34TDM_A019009_20190211T093333,S2A_MSIL1C_20190211T093121_N0207_R136_T34TDM_20190211T100713,GS2A_20190211T093121_019009_N02.07,34TDM,2019-02-11T09:38:53.000000Z,697526679,94.5008,,2019-02-11T10:07:13.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20190211T093121_N0207_R136_T34TDM_20190211T100713.SAFE
